log_date,asin_y4a,country,platform,y4a_nmv,y4a_unitsold,y4a_asp,direct_y4a_rank,direct_y4a_market_share,direct_asin_competitor,direct_comp_nmv,direct_comp_unitsold,direct_comp_asp,direct_comp_market_share,direct_asp_y4a_comp_pct,direct_cm_external,port_y4a_rank,port_y4a_market_share,port_asin_competitor,port_comp_nmv,port_comp_unitsold,port_comp_asp,port_comp_market_share,port_asp_y4a_comp_pct,port_cm_external,master_category,super_category,main_category,category,product_line,target_unitsold,year,month,day,weekday,dayofyear,is_weekend,is_big_sale,lag_y4a_asp_1d,lag_y4a_asp_3d,lag_y4a_asp_7d,lag_y4a_unitsold_1d,lag_y4a_unitsold_3d,lag_y4a_unitsold_7d,direct_price_gap,port_price_gap
2024-12-19,B0D7YZ1B3L,USA,Amazon,0.0,1.0,0.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,56.0,0.0,B07SM8VJ6P,16127.0,106.0,152.14,16.65,-999.0,136.18671,Indoor Equipment,Strength Training,Upper body exercises,Pull-up Bars,Freestanding Pull-up Bars,0.6931471805599453,2024,12,19,3,354,False,False,0.0,0.0,0.0,1.0,1.0,1.0,999.0,-152.14
2025-09-20,B0D8345FMM,USA,Amazon,148.0,1.0,148.0,2.0,33.64,B0CN6YP8GY,292.0,1.0,292.0,66.36,50.68,0.0,2.0,9.97,B0CQXKXBKP,1337.0,12.0,111.42,90.03,132.83,0.0,Indoor Equipment,Strength Training,Full body exercises,Weight Lifting Bars,Safety Squat Bars,0.6931471805599453,2025,9,20,5,263,True,False,169.0,148.0,144.0,1.0,1.0,1.0,-144.0,36.58
2025-09-19,B0D8345FMM,USA,Amazon,169.0,1.0,169.0,2.0,37.64,B0CN6YP8GY,280.0,1.0,280.0,62.36,60.36,0.0,2.0,11.42,B0CQXKXBKP,1311.0,12.0,109.25,88.58,154.69,0.0,Indoor Equipment,Strength Training,Full body exercises,Weight Lifting Bars,Safety Squat Bars,0.6931471805599453,2025,9,19,4,262,False,False,234.0,148.0,180.0,1.0,1.0,1.0,-111.0,59.75
2025-09-18,B0D8345FMM,USA,Amazon,234.0,1.0,234.0,2.0,46.25,B0CN6YP8GY,272.0,1.0,272.0,53.75,86.03,0.0,2.0,15.59,B0CQXKXBKP,1267.0,12.0,105.58,84.41,221.63,0.0,Indoor Equipment,Strength Training,Full body exercises,Weight Lifting Bars,Safety Squat Bars,0.6931471805599453,2025,9,18,3,261,False,False,148.0,162.0,185.0,1.0,1.0,1.0,-38.0,128.42000000000002
2025-09-16,B0D8345FMM,USA,Amazon,148.0,1.0,148.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,19.02,B0CQXKXBKP,630.0,6.0,105.0,80.98,140.95,0.0,Indoor Equipment,Strength Training,Full body exercises,Weight Lifting Bars,Safety Squat Bars,0.6931471805599453,2025,9,16,1,259,False,False,148.0,130.0,142.0,1.0,1.0,1.0,1147.0,43.0
2025-07-13,B0D8345FMM,USA,Amazon,148.0,1.0,148.0,2.0,10.54,B0CN6YP8GY,1256.0,6.0,209.33,89.46,70.7,0.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,Indoor Equipment,Strength Training,Full body exercises,Weight Lifting Bars,Safety Squat Bars,0.6931471805599453,2025,7,13,6,194,True,False,162.0,144.0,125.0,1.0,1.0,1.0,-61.33000000000001,1147.0
2025-03-30,B0D8345FMM,USA,Amazon,162.0,1.0,162.0,2.0,35.68,B0CN6YP8GY,292.0,2.0,146.0,64.32,110.96,0.0,2.0,17.63,B0CQXKXBKP,757.0,7.0,108.14,82.37,149.81,0.0,Indoor Equipment,Strength Training,Full body exercises,Weight Lifting Bars,Safety Squat Bars,0.6931471805599453,2025,3,30,6,89,True,False,130.0,180.0,185.0,1.0,1.0,1.0,16.0,53.86
2025-03-04,B0D8345FMM,USA,Amazon,130.0,1.0,130.0,2.0,29.08,B0CN6YP8GY,317.0,2.0,158.5,70.92,82.02,0.0,2.0,19.4,B0CQXKXBKP,540.0,4.0,135.0,80.6,96.3,0.0,Indoor Equipment,Strength Training,Full body exercises,Weight Lifting Bars,Safety Squat Bars,0.6931471805599453,2025,3,4,1,63,False,False,144.0,185.0,146.0,1.0,1.0,1.0,-28.5,-5.0
2025-09-16,B0D8KRLR6B,USA,Amazon,71.0,1.0,71.0,13.0,0.8,B0CMTQ27T9,3427.0,49.0,69.94,38.46,101.52,0.0,45.0,0.14,B00NG1ECBS,11326.0,174.0,65.09,22.66,109.08,0.0,Competitive Sports,Team Sports,Baseball,Training Net Systems,Hitting and Pitching Practice Nets,0.6931471805599453,2025,9,16,1,259,False,False,77.0,132.0,51.0,1.0,1.0,2.0,1.0600000000000023,5.909999999999997
2025-08-06,B0D8KRLR6B,USA,Amazon,77.0,1.0,77.0,13.0,0.78,B0CMTQ27T9,3513.0,50.0,70.26,35.75,109.59,-0.532314116,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,Competitive Sports,Team Sports,Baseball,Training Net Systems,Hitting and Pitching Practice Nets,0.6931471805599453,2025,8,6,2,218,False,False,101.0,86.0,59.5,1.0,1.0,2.0,6.739999999999995,1076.0
2025-08-05,B0D8KRLR6B,USA,Amazon,101.0,1.0,101.0,13.0,0.92,B0CMTQ27T9,4024.0,57.0,70.6,36.6,143.06,0.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,Competitive Sports,Team Sports,Baseball,Training Net Systems,Hitting and Pitching Practice Nets,0.6931471805599453,2025,8,5,1,217,False,False,132.0,57.8,75.0,1.0,5.0,1.0,30.400000000000006,1100.0
2025-08-04,B0D8KRLR6B,USA,Amazon,132.0,1.0,132.0,12.0,1.24,B0CMTQ27T9,4087.0,58.0,70.47,38.32,187.31,-2.337109095,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,Competitive Sports,Team Sports,Baseball,Training Net Systems,Hitting and Pitching Practice Nets,0.6931471805599453,2025,8,4,0,216,False,False,86.0,42.5,45.0,1.0,2.0,1.0,61.53,1131.0
2025-08-03,B0D8KRLR6B,USA,Amazon,86.0,1.0,86.0,9.0,1.67,B0CMTQ27T9,2385.0,34.0,70.15,46.35,122.59,16.56977613,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,Competitive Sports,Team Sports,Baseball,Training Net Systems,Hitting and Pitching Practice Nets,0.6931471805599453,2025,8,3,6,215,True,False,57.8,51.0,52.0,5.0,2.0,1.0,15.849999999999994,1085.0
2025-07-31,B0D8KRLR6B,USA,Amazon,289.0,5.0,57.8,4.0,4.96,B0CMTQ27T9,3094.0,44.0,70.32,53.09,82.2,50.04118801,17.0,1.49,B00NG1ECBS,5553.0,107.0,51.9,28.6,111.37,50.04118801,Competitive Sports,Team Sports,Baseball,Training Net Systems,Hitting and Pitching Practice Nets,1.791759469228055,2025,7,31,3,212,False,False,42.5,59.5,35.0,2.0,2.0,1.0,-12.519999999999996,5.899999999999999
2025-07-30,B0D8KRLR6B,USA,Amazon,85.0,2.0,42.5,12.0,1.15,B0CMTQ27T9,4125.0,59.0,69.92,55.66,60.78,-1.40212454,35.0,0.41,B00NG1ECBS,5673.0,109.0,52.05,27.58,81.65,-1.40212454,Competitive Sports,Team Sports,Baseball,Training Net Systems,Hitting and Pitching Practice Nets,1.0986122886681096,2025,7,30,2,211,False,False,51.0,75.0,54.0,2.0,1.0,1.0,-27.42,-9.549999999999997
2025-09-27,B0D8KWGQXB,USA,Amazon,63.0,1.0,63.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,173.0,0.09,B0731DWW5K,3485.0,115.0,30.3,4.9,207.92,-0.32838,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,27,5,270,True,False,64.0,79.0,52.0,1.0,1.0,1.0,1062.0,32.7
2025-09-26,B0D8KWGQXB,USA,Amazon,64.0,1.0,64.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,175.0,0.09,B0731DWW5K,3693.0,122.0,30.27,5.15,211.43,-0.8206,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,26,4,269,False,False,68.0,98.0,72.0,1.0,1.0,1.0,1063.0,33.730000000000004
2025-09-25,B0D8KWGQXB,USA,Amazon,68.0,1.0,68.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,167.0,0.09,B0731FCS7T,6136.0,186.0,32.99,8.08,206.12,-0.80728,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,25,3,268,False,False,79.0,90.0,78.0,1.0,1.0,1.0,1067.0,35.01
2025-09-24,B0D8KWGQXB,USA,Amazon,79.0,1.0,79.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,151.0,0.11,B0731DWW5K,3649.0,120.0,30.41,5.31,259.78,-0.86999,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,24,2,267,False,False,98.0,101.0,56.0,1.0,1.0,1.0,1078.0,48.59
2025-09-23,B0D8KWGQXB,USA,Amazon,98.0,1.0,98.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,135.0,0.14,B0731DWW5K,3671.0,121.0,30.34,5.4,323.01,-0.82053,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,23,1,266,False,False,90.0,52.0,71.0,1.0,1.0,1.0,1097.0,67.66
2025-09-22,B0D8KWGQXB,USA,Amazon,90.0,1.0,90.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,149.0,0.13,B0731DWW5K,3796.0,125.0,30.37,5.29,296.35,-0.69022,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,22,0,265,False,False,101.0,72.0,62.0,1.0,1.0,1.0,1089.0,59.629999999999995
2025-09-21,B0D8KWGQXB,USA,Amazon,101.0,1.0,101.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,157.0,0.12,B0731DWW5K,4512.0,149.0,30.28,5.16,333.55,-0.90159,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,21,6,264,True,False,52.0,78.0,55.0,1.0,1.0,1.0,1100.0,70.72
2025-05-19,B0D9447KDH,USA,Amazon,105.0,1.0,105.0,5.0,7.91,B0BYG5JNRS,515.0,4.0,128.75,38.78,81.55,0.0,14.0,2.02,B01HILOTSW,665.0,4.0,166.25,12.82,63.16,0.0,Competitive Sports,Team Sports,Baseball,Training Net Systems,L Screen Baseball Nets,0.6931471805599453,2025,5,19,0,139,False,False,103.0,153.5,138.5,1.0,2.0,2.0,-23.75,-61.25
2025-05-18,B0D9447KDH,USA,Amazon,103.0,1.0,103.0,6.0,2.3,B0BZ11RD5H,3089.0,24.0,128.71,68.84,80.02,0.0,14.0,1.71,B0BS7773TR,1391.0,17.0,81.82,23.11,125.89,0.0,Competitive Sports,Team Sports,Baseball,Training Net Systems,L Screen Baseball Nets,0.6931471805599453,2025,5,18,6,138,True,False,247.0,231.0,152.5,1.0,1.0,2.0,-25.710000000000008,21.180000000000007
2025-05-17,B0D9447KDH,USA,Amazon,247.0,1.0,247.0,3.0,7.01,B07Y3DPPD8,1422.0,9.0,158.0,40.36,156.33,0.0,7.0,5.02,B0BS7773TR,804.0,10.0,80.4,16.34,307.21,0.0,Competitive Sports,Team Sports,Baseball,Training Net Systems,L Screen Baseball Nets,0.6931471805599453,2025,5,17,5,137,True,False,153.5,123.0,199.0,2.0,1.0,1.0,89.0,166.6
2025-05-16,B0D9447KDH,USA,Amazon,307.0,2.0,153.5,3.0,8.2,B07Y3DPPD8,1693.0,11.0,153.91,45.19,99.73,47.35833,7.0,5.26,B07Q34XHLL,916.0,7.0,130.86,15.71,117.3,47.35833,Competitive Sports,Team Sports,Baseball,Training Net Systems,L Screen Baseball Nets,1.0986122886681096,2025,5,16,4,136,False,False,231.0,247.0,165.5,1.0,1.0,2.0,-0.4099999999999966,22.639999999999986
2025-05-15,B0D9447KDH,USA,Amazon,231.0,1.0,231.0,3.0,5.79,B07Y3DPPD8,2031.0,14.0,145.07,50.93,159.23,0.0,9.0,4.31,B07Q34XHLL,1063.0,8.0,132.88,19.82,173.84,0.0,Competitive Sports,Team Sports,Baseball,Training Net Systems,L Screen Baseball Nets,0.6931471805599453,2025,5,15,3,135,False,False,123.0,138.5,188.5,1.0,2.0,2.0,85.93,98.12
2025-05-14,B0D9447KDH,USA,Amazon,123.0,1.0,123.0,3.0,9.1,B0BYG5JNRS,822.0,6.0,137.0,60.84,89.78,0.0,16.0,2.16,B07Q34XHLL,1287.0,10.0,128.7,22.6,95.57,0.0,Competitive Sports,Team Sports,Baseball,Training Net Systems,L Screen Baseball Nets,0.6931471805599453,2025,5,14,2,134,False,False,247.0,152.5,156.0,1.0,2.0,2.0,-14.0,-5.699999999999989
2025-05-13,B0D9447KDH,USA,Amazon,247.0,1.0,247.0,3.0,17.38,B0BYG5JNRS,762.0,6.0,127.0,53.62,194.49,94.71666,9.0,3.74,B07Q34XHLL,1412.0,10.0,141.2,21.37,174.93,94.71666,Competitive Sports,Team Sports,Baseball,Training Net Systems,L Screen Baseball Nets,0.6931471805599453,2025,5,13,1,133,False,False,138.5,199.0,146.67,2.0,1.0,3.0,120.0,105.80000000000001
2025-09-27,B0D9JJ9XH3,USA,Amazon,59.0,2.0,29.5,8.0,3.24,B0D1XYWCJ2,379.0,11.0,34.45,20.82,85.63,-0.68,171.0,0.09,B0731DWW5K,3485.0,115.0,30.3,5.02,97.36,-0.68,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,9,27,5,270,True,False,29.5,32.5,38.0,2.0,2.0,4.0,-4.950000000000003,-0.8000000000000007
2025-09-26,B0D9JJ9XH3,USA,Amazon,59.0,2.0,29.5,8.0,3.35,B0D1XYWCJ2,385.0,12.0,32.08,21.86,91.96,21.63721507,174.0,0.08,B0731DWW5K,3693.0,122.0,30.27,5.27,97.46,21.63721507,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,9,26,4,269,False,False,34.5,34.5,43.5,2.0,2.0,2.0,-2.5799999999999983,-0.7699999999999996
2025-09-25,B0D9JJ9XH3,USA,Amazon,69.0,2.0,34.5,7.0,4.16,B0D1XYWCJ2,399.0,12.0,33.25,24.07,103.76,32.95776034,161.0,0.09,B0731FCS7T,6136.0,186.0,32.99,8.24,104.58,32.95776034,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,9,25,3,268,False,False,32.5,34.0,34.0,2.0,2.0,3.0,1.25,1.509999999999998
2025-09-24,B0D9JJ9XH3,USA,Amazon,65.0,2.0,32.5,7.0,3.87,B0D1XYWCJ2,414.0,13.0,31.85,24.67,102.04,-1.686732341,161.0,0.1,B0731DWW5K,3649.0,120.0,30.41,5.43,106.87,-1.686732341,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,9,24,2,267,False,False,34.5,29.67,34.0,2.0,3.0,3.0,0.6499999999999986,2.09
2025-09-23,B0D9JJ9XH3,USA,Amazon,69.0,2.0,34.5,7.0,4.0,B0D1XYWCJ2,418.0,13.0,32.15,24.23,107.31,21.34078236,157.0,0.1,B0731DWW5K,3671.0,121.0,30.34,5.52,113.71,21.34078236,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,9,23,1,266,False,False,34.0,38.0,29.67,2.0,4.0,3.0,2.3500000000000014,4.16
2025-09-22,B0D9JJ9XH3,USA,Amazon,68.0,2.0,34.0,6.0,3.78,B0D1XX57TP,533.0,11.0,48.45,29.61,70.18,21.19762188,166.0,0.1,B0731DWW5K,3796.0,125.0,30.37,5.42,111.95,21.19762188,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,9,22,0,265,False,False,29.67,43.5,29.5,3.0,2.0,2.0,-14.450000000000003,3.629999999999999
2025-09-21,B0D9JJ9XH3,USA,Amazon,89.0,3.0,29.67,5.0,4.07,B0D1XX57TP,682.0,14.0,48.71,31.21,60.91,19.87189239,161.0,0.1,B0731DWW5K,4512.0,149.0,30.28,5.28,97.99,19.87189239,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.3862943611198906,2025,9,21,6,264,True,False,38.0,34.0,34.0,4.0,3.0,1.0,-19.04,-0.6099999999999994
2025-09-27,B0D9JK2Q4T,USA,Amazon,59.0,1.0,59.0,11.0,2.66,B0D1XM841H,304.0,11.0,27.64,13.71,213.46,-0.31241,169.0,0.09,B0731DWW5K,3485.0,115.0,30.3,5.05,194.72,-0.31241,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,27,5,270,True,False,56.0,64.0,28.0,1.0,1.0,1.0,31.36,28.7
2025-09-26,B0D9JK2Q4T,USA,Amazon,56.0,1.0,56.0,11.0,2.59,B0D1XM841H,313.0,12.0,26.08,14.46,214.72,-0.910049235,173.0,0.08,B0731DWW5K,3693.0,122.0,30.27,5.3,185.0,-0.910049235,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,26,4,269,False,False,67.0,66.0,34.0,1.0,1.0,1.0,29.92,25.73
2025-09-25,B0D9JK2Q4T,USA,Amazon,67.0,1.0,67.0,11.0,3.05,B0D1XM841H,337.0,12.0,28.08,15.35,238.6,-0.64227869,159.0,0.09,B0731FCS7T,6136.0,186.0,32.99,8.3,203.09,-0.64227869,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,25,3,268,False,False,64.0,39.5,54.0,1.0,2.0,1.0,38.92,34.01
2025-09-24,B0D9JK2Q4T,USA,Amazon,64.0,1.0,64.0,12.0,2.8,B0D1XM841H,342.0,13.0,26.31,14.98,243.25,-0.476687596,157.0,0.1,B0731DWW5K,3649.0,120.0,30.41,5.48,210.46,-0.476687596,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,24,2,267,False,False,66.0,53.0,35.0,1.0,2.0,1.0,37.69,33.59
2025-09-23,B0D9JK2Q4T,USA,Amazon,66.0,1.0,66.0,12.0,2.84,B0D1XM841H,352.0,13.0,27.08,15.17,243.72,12.21996508,153.0,0.1,B0731DWW5K,3671.0,121.0,30.34,5.58,217.53,12.21996508,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,23,1,266,False,False,39.5,28.0,30.0,2.0,1.0,1.0,38.92,35.66
2025-09-22,B0D9JK2Q4T,USA,Amazon,79.0,2.0,39.5,11.0,3.01,B0D1XTKF6Z,409.0,11.0,37.18,15.58,106.24,12.01737477,152.0,0.11,B0731DWW5K,3796.0,125.0,30.37,5.48,130.06,12.01737477,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,9,22,0,265,False,False,53.0,34.0,41.0,2.0,1.0,1.0,2.3200000000000003,9.129999999999999
2025-09-21,B0D9JK2Q4T,USA,Amazon,106.0,2.0,53.0,10.0,3.46,B0D1XTKF6Z,483.0,13.0,37.15,15.75,142.66,-0.473522285,145.0,0.13,B0731DWW5K,4512.0,149.0,30.28,5.33,175.03,-0.473522285,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,9,21,6,264,True,False,28.0,54.0,33.0,1.0,1.0,2.0,15.850000000000001,22.72
2025-09-27,B0D9JKS1V9,USA,Amazon,39.0,1.0,39.0,8.0,2.4,B0D1XZ5HD6,465.0,17.0,27.35,28.65,142.6,-13.28858,203.0,0.06,B0731DWW5K,3485.0,115.0,30.3,5.01,128.71,-13.28858,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,27,5,270,True,False,19.5,22.0,25.57,2.0,2.0,7.0,11.649999999999999,8.7
2025-09-26,B0D9JKS1V9,USA,Amazon,39.0,2.0,19.5,8.0,2.5,B0D1XZ5HD6,475.0,18.0,26.39,30.47,73.89,23.61789338,205.0,0.06,B0731DWW5K,3693.0,122.0,30.27,5.26,64.42,23.61789338,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,9,26,4,269,False,False,24.0,24.0,28.67,2.0,2.0,3.0,-6.890000000000001,-10.77
2025-09-25,B0D9JKS1V9,USA,Amazon,48.0,2.0,24.0,7.0,3.34,B0D1XZ5HD6,499.0,18.0,27.72,34.68,86.58,1.50996423,187.0,0.06,B0731FCS7T,6136.0,186.0,32.99,8.22,72.75,1.50996423,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,9,25,3,268,False,False,22.0,21.5,22.6,2.0,2.0,5.0,-3.719999999999999,-8.990000000000002
2025-09-24,B0D9JKS1V9,USA,Amazon,44.0,2.0,22.0,7.0,3.03,B0D1XZ5HD6,503.0,19.0,26.47,34.62,83.11,7.02433499,194.0,0.07,B0731DWW5K,3649.0,120.0,30.41,5.42,72.34,7.02433499,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,9,24,2,267,False,False,24.0,30.0,22.6,2.0,2.0,5.0,-4.469999999999999,-8.41
2025-09-23,B0D9JKS1V9,USA,Amazon,48.0,2.0,24.0,7.0,3.07,B0D1XZ5HD6,510.0,19.0,26.84,32.67,89.42,-57.88483257,187.0,0.07,B0731DWW5K,3671.0,121.0,30.34,5.51,79.1,-57.88483257,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,9,23,1,266,False,False,21.5,25.57,27.67,2.0,7.0,3.0,-2.84,-6.34
2025-09-22,B0D9JKS1V9,USA,Amazon,43.0,2.0,21.5,6.0,2.3,B0D1XZ5HD6,642.0,24.0,26.75,34.29,80.37,-22.86148501,195.0,0.06,B0731DWW5K,3796.0,125.0,30.37,5.43,70.79,-22.86148501,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,9,22,0,265,False,False,30.0,28.67,21.33,2.0,3.0,3.0,-5.25,-8.870000000000001
2025-09-21,B0D9JKS1V9,USA,Amazon,60.0,2.0,30.0,6.0,2.61,B0D1XVJRZD,793.0,20.0,39.65,34.46,75.66,-52.81614796,186.0,0.07,B0731DWW5K,4512.0,149.0,30.28,5.29,99.08,-52.81614796,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,9,21,6,264,True,False,25.57,22.6,20.5,7.0,5.0,2.0,-9.649999999999999,-0.28000000000000114
2025-09-27,B0D9JLWP64,USA,Amazon,23.0,1.0,23.0,5.0,8.52,B0CB9PRT1J,120.0,5.0,24.0,44.44,95.83,-1.77952,250.0,0.03,B0731DWW5K,3485.0,115.0,30.3,4.92,75.91,-1.77952,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,27,5,270,True,False,22.0,28.0,21.67,1.0,1.0,3.0,-1.0,-7.300000000000001
2025-09-26,B0D9JLWP64,USA,Amazon,22.0,1.0,22.0,5.0,7.97,B0CB9PRT1J,117.0,5.0,23.4,42.39,94.02,5.100491667,251.0,0.03,B0731DWW5K,3693.0,122.0,30.27,5.17,72.68,5.100491667,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,26,4,269,False,False,30.0,29.0,20.5,1.0,1.0,2.0,-1.3999999999999986,-8.27
2025-09-25,B0D9JLWP64,USA,Amazon,30.0,1.0,30.0,4.0,10.38,B0CB9PRT1J,120.0,5.0,24.0,41.52,125.0,4.759261667,226.0,0.04,B0731FCS7T,6136.0,186.0,32.99,8.1,90.94,4.759261667,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,25,3,268,False,False,28.0,27.0,23.0,1.0,1.0,2.0,6.0,-2.990000000000002
2025-09-24,B0D9JLWP64,USA,Amazon,28.0,1.0,28.0,4.0,8.92,B0CB9PRT1J,120.0,5.0,24.0,38.22,116.67,4.337311667,233.0,0.04,B0731DWW5K,3649.0,120.0,30.41,5.33,92.07,4.337311667,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,24,2,267,False,False,29.0,18.0,24.0,1.0,2.0,2.0,4.0,-2.41
2025-09-23,B0D9JLWP64,USA,Amazon,29.0,1.0,29.0,5.0,9.48,B0CB9PRT1J,120.0,5.0,24.0,39.22,120.83,1.863128975,227.0,0.04,B0731DWW5K,3671.0,121.0,30.34,5.42,95.58,1.863128975,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,23,1,266,False,False,27.0,21.67,17.0,1.0,3.0,2.0,5.0,-1.3399999999999999
2025-09-22,B0D9JLWP64,USA,Amazon,27.0,1.0,27.0,5.0,9.06,B0CB9PRT1J,122.0,5.0,24.4,40.94,110.66,4.322691667,225.0,0.04,B0731DWW5K,3796.0,125.0,30.37,5.31,88.9,4.322691667,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,22,0,265,False,False,18.0,20.5,22.0,2.0,2.0,1.0,2.6000000000000014,-3.370000000000001
2025-09-21,B0D9JLWP64,USA,Amazon,36.0,2.0,18.0,5.0,9.11,B0CB9PRT1J,152.0,6.0,25.33,38.48,71.06,-4.304494231,224.0,0.04,B0731DWW5K,4512.0,149.0,30.28,5.18,59.45,-4.304494231,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,9,21,6,264,True,False,21.67,23.0,13.0,3.0,2.0,1.0,-7.329999999999998,-12.280000000000001
2025-09-22,B0DB24WNJP,USA,Amazon,109.0,1.0,109.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,137.0,0.15,B0731DWW5K,3796.0,125.0,30.37,5.29,358.91,0.0,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,22,0,265,False,False,136.0,66.0,55.0,1.0,1.0,1.0,1108.0,78.63
2025-09-21,B0DB24WNJP,USA,Amazon,136.0,1.0,136.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,136.0,0.16,B0731DWW5K,4512.0,149.0,30.28,5.16,449.14,30.47974,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,21,6,264,True,False,89.0,58.0,51.0,1.0,1.0,1.0,1135.0,105.72
